batch_label,source_image,model,quantization,seed,steps,guidance,strength,detector,image_path,prediction,confidence,elapsed_time
sd35_fp4_s50_g3.5_str0.6,00001,sd35,fp4,124,50,3.5,0.6,R50_TF,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd35_fp4_seed124_s50_g3.5_str0.6.png,real,0.3749,0.169
sd35_fp4_s50_g3.5_str0.6,00001,sd35,fp4,124,50,3.5,0.6,NPR,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd35_fp4_seed124_s50_g3.5_str0.6.png,real,0.03561459854245186,0.09447288513183594
sd35_fp4_s40_g5.0_str0.45,00001,sd35,fp4,124,40,5.0,0.45,CLIP-D,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd35_fp4_seed124_s40_g5.0_str0.45.png,real,0.055201515555381775,0.06179237365722656
sd35_fp4_s40_g5.0_str0.45,00001,sd35,fp4,124,40,5.0,0.45,R50_TF,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd35_fp4_seed124_s40_g5.0_str0.45.png,real,0.3782,0.175
sd35_fp4_s40_g5.0_str0.45,00001,sd35,fp4,124,40,5.0,0.45,NPR,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd35_fp4_seed124_s40_g5.0_str0.45.png,fake,0.7324438691139221,0.08952498435974121
sd15_fp4_s30_g5.0_str0.3,00001,sd15,fp4,124,30,5.0,0.3,CLIP-D,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd15_fp4_seed124_s30_g5.0_str0.3.png,fake,0.9144591093063354,0.06130862236022949
sd15_fp4_s30_g5.0_str0.3,00001,sd15,fp4,124,30,5.0,0.3,R50_TF,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd15_fp4_seed124_s30_g5.0_str0.3.png,real,0.3711,0.172
sd15_fp4_s30_g5.0_str0.3,00001,sd15,fp4,124,30,5.0,0.3,NPR,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd15_fp4_seed124_s30_g5.0_str0.3.png,fake,0.9600307941436768,0.08970999717712402
sd35_fp8_s50_g5.0_str0.6,00001,sd35,fp8,124,50,5.0,0.6,CLIP-D,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd35_fp8_seed124_s50_g5.0_str0.6.png,fake,0.8072548508644104,0.06578946113586426
sd35_fp8_s50_g5.0_str0.6,00001,sd35,fp8,124,50,5.0,0.6,R50_TF,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd35_fp8_seed124_s50_g5.0_str0.6.png,real,0.3638,0.168
sd35_fp8_s50_g5.0_str0.6,00001,sd35,fp8,124,50,5.0,0.6,NPR,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd35_fp8_seed124_s50_g5.0_str0.6.png,fake,0.8427420258522034,0.09537911415100098
sd3_fp8_s30_g6.5_str0.6,00001,sd3,fp8,124,30,6.5,0.6,CLIP-D,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd3_fp8_seed124_s30_g6.5_str0.6.png,fake,0.909980297088623,0.06208324432373047
sd3_fp8_s30_g6.5_str0.6,00001,sd3,fp8,124,30,6.5,0.6,R50_TF,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd3_fp8_seed124_s30_g6.5_str0.6.png,real,0.3809,0.168
sd3_fp8_s30_g6.5_str0.6,00001,sd3,fp8,124,30,6.5,0.6,NPR,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd3_fp8_seed124_s30_g6.5_str0.6.png,real,0.015619553625583649,0.09000802040100098
sd15_fp4_s40_g3.5_str0.3,00000,sd15,fp4,123,40,3.5,0.3,CLIP-D,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd15_fp4_seed123_s40_g3.5_str0.3.png,real,0.2594287097454071,0.06512212753295898
sd15_fp4_s40_g3.5_str0.3,00000,sd15,fp4,123,40,3.5,0.3,R50_TF,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd15_fp4_seed123_s40_g3.5_str0.3.png,fake,0.6042,0.17
sd15_fp4_s40_g3.5_str0.3,00000,sd15,fp4,123,40,3.5,0.3,NPR,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd15_fp4_seed123_s40_g3.5_str0.3.png,real,0.0009744731360115111,0.08846664428710938
sd3_fp16_s30_g3.5_str0.3,00000,sd3,fp16,123,30,3.5,0.3,CLIP-D,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd3_fp16_seed123_s30_g3.5_str0.3.png,fake,0.9274594187736511,0.06119418144226074
sd3_fp16_s30_g3.5_str0.3,00000,sd3,fp16,123,30,3.5,0.3,R50_TF,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd3_fp16_seed123_s30_g3.5_str0.3.png,real,0.4379,0.167
sd3_fp16_s30_g3.5_str0.3,00000,sd3,fp16,123,30,3.5,0.3,NPR,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd3_fp16_seed123_s30_g3.5_str0.3.png,real,1.3341205670618658e-16,0.09153985977172852
sd3_fp4_s40_g3.5_str0.3,00001,sd3,fp4,124,40,3.5,0.3,CLIP-D,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd3_fp4_seed124_s40_g3.5_str0.3.png,fake,0.5635004043579102,0.060315608978271484
sd3_fp4_s40_g3.5_str0.3,00001,sd3,fp4,124,40,3.5,0.3,R50_TF,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd3_fp4_seed124_s40_g3.5_str0.3.png,real,0.3768,0.171
sd3_fp4_s40_g3.5_str0.3,00001,sd3,fp4,124,40,3.5,0.3,NPR,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd3_fp4_seed124_s40_g3.5_str0.3.png,fake,0.9806748032569885,0.09204363822937012
sd3_fp4_s50_g6.5_str0.45,00001,sd3,fp4,124,50,6.5,0.45,CLIP-D,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd3_fp4_seed124_s50_g6.5_str0.45.png,fake,0.9797815084457397,0.0628960132598877
sd3_fp4_s50_g6.5_str0.45,00001,sd3,fp4,124,50,6.5,0.45,R50_TF,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd3_fp4_seed124_s50_g6.5_str0.45.png,real,0.3992,0.165
sd3_fp4_s50_g6.5_str0.45,00001,sd3,fp4,124,50,6.5,0.45,NPR,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd3_fp4_seed124_s50_g6.5_str0.45.png,fake,0.9851958751678467,0.09441685676574707
sd3_fp4_s30_g5.0_str0.45,00001,sd3,fp4,124,30,5.0,0.45,CLIP-D,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd3_fp4_seed124_s30_g5.0_str0.45.png,fake,0.9008747935295105,0.061746835708618164
sd3_fp4_s30_g5.0_str0.45,00001,sd3,fp4,124,30,5.0,0.45,R50_TF,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd3_fp4_seed124_s30_g5.0_str0.45.png,real,0.3957,0.175
sd3_fp4_s30_g5.0_str0.45,00001,sd3,fp4,124,30,5.0,0.45,NPR,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd3_fp4_seed124_s30_g5.0_str0.45.png,fake,0.9789037704467773,0.09623193740844727
sd35_fp4_s30_g5.0_str0.45,00000,sd35,fp4,123,30,5.0,0.45,CLIP-D,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd35_fp4_seed123_s30_g5.0_str0.45.png,fake,0.9450238347053528,0.06748008728027344
sd35_fp4_s30_g5.0_str0.45,00000,sd35,fp4,123,30,5.0,0.45,R50_TF,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd35_fp4_seed123_s30_g5.0_str0.45.png,real,0.4314,0.174
sd35_fp4_s30_g5.0_str0.45,00000,sd35,fp4,123,30,5.0,0.45,NPR,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd35_fp4_seed123_s30_g5.0_str0.45.png,real,1.9616588491392847e-14,0.09962058067321777
sd35_fp16_s50_g6.5_str0.3,00000,sd35,fp16,123,50,6.5,0.3,CLIP-D,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd35_fp16_seed123_s50_g6.5_str0.3.png,fake,0.8581885099411011,0.06199836730957031
sd35_fp16_s50_g6.5_str0.3,00000,sd35,fp16,123,50,6.5,0.3,R50_TF,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd35_fp16_seed123_s50_g6.5_str0.3.png,real,0.44,0.173
sd35_fp16_s50_g6.5_str0.3,00000,sd35,fp16,123,50,6.5,0.3,NPR,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd35_fp16_seed123_s50_g6.5_str0.3.png,real,1.8382593624383103e-13,0.08923697471618652
sd3_fp8_s50_g3.5_str0.6,00001,sd3,fp8,124,50,3.5,0.6,CLIP-D,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd3_fp8_seed124_s50_g3.5_str0.6.png,real,0.22322247922420502,0.061269521713256836
sd3_fp8_s50_g3.5_str0.6,00001,sd3,fp8,124,50,3.5,0.6,R50_TF,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd3_fp8_seed124_s50_g3.5_str0.6.png,real,0.3708,0.166
sd3_fp8_s50_g3.5_str0.6,00001,sd3,fp8,124,50,3.5,0.6,NPR,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd3_fp8_seed124_s50_g3.5_str0.6.png,real,0.014577103778719902,0.09682941436767578
sd15_fp16_s40_g6.5_str0.3,00001,sd15,fp16,124,40,6.5,0.3,CLIP-D,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd15_fp16_seed124_s40_g6.5_str0.3.png,fake,0.9072545766830444,0.06175732612609863
sd15_fp16_s40_g6.5_str0.3,00001,sd15,fp16,124,40,6.5,0.3,R50_TF,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd15_fp16_seed124_s40_g6.5_str0.3.png,real,0.3743,0.168
sd15_fp16_s40_g6.5_str0.3,00001,sd15,fp16,124,40,6.5,0.3,NPR,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd15_fp16_seed124_s40_g6.5_str0.3.png,fake,0.9935193657875061,0.09192228317260742
sd15_fp8_s50_g5.0_str0.6,00000,sd15,fp8,123,50,5.0,0.6,CLIP-D,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd15_fp8_seed123_s50_g5.0_str0.6.png,fake,0.9002366065979004,0.06167864799499512
sd15_fp8_s50_g5.0_str0.6,00000,sd15,fp8,123,50,5.0,0.6,R50_TF,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd15_fp8_seed123_s50_g5.0_str0.6.png,fake,0.5561,0.173
sd15_fp8_s50_g5.0_str0.6,00000,sd15,fp8,123,50,5.0,0.6,NPR,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd15_fp8_seed123_s50_g5.0_str0.6.png,real,0.00013140353257767856,0.0900716781616211
sd15_fp16_s30_g5.0_str0.6,00000,sd15,fp16,123,30,5.0,0.6,CLIP-D,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd15_fp16_seed123_s30_g5.0_str0.6.png,fake,0.9983977675437927,0.062394142150878906
sd15_fp16_s30_g5.0_str0.6,00000,sd15,fp16,123,30,5.0,0.6,R50_TF,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd15_fp16_seed123_s30_g5.0_str0.6.png,fake,0.5904,0.173
sd15_fp16_s30_g5.0_str0.6,00000,sd15,fp16,123,30,5.0,0.6,NPR,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd15_fp16_seed123_s30_g5.0_str0.6.png,real,0.02291623316705227,0.0898139476776123
sd15_fp4_s50_g6.5_str0.3,00001,sd15,fp4,124,50,6.5,0.3,CLIP-D,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd15_fp4_seed124_s50_g6.5_str0.3.png,fake,0.9116732478141785,0.06148982048034668
sd15_fp4_s50_g6.5_str0.3,00001,sd15,fp4,124,50,6.5,0.3,R50_TF,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd15_fp4_seed124_s50_g6.5_str0.3.png,real,0.376,0.171
sd15_fp4_s50_g6.5_str0.3,00001,sd15,fp4,124,50,6.5,0.3,NPR,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd15_fp4_seed124_s50_g6.5_str0.3.png,fake,0.9688586592674255,0.10046982765197754
sd15_fp4_s30_g3.5_str0.3,00001,sd15,fp4,124,30,3.5,0.3,CLIP-D,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd15_fp4_seed124_s30_g3.5_str0.3.png,fake,0.9211280345916748,0.06238603591918945
sd15_fp4_s30_g3.5_str0.3,00001,sd15,fp4,124,30,3.5,0.3,R50_TF,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd15_fp4_seed124_s30_g3.5_str0.3.png,real,0.3613,0.166
sd15_fp4_s30_g3.5_str0.3,00001,sd15,fp4,124,30,3.5,0.3,NPR,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd15_fp4_seed124_s30_g3.5_str0.3.png,fake,0.9695979952812195,0.0926823616027832
sd15_fp4_s30_g3.5_str0.45,00000,sd15,fp4,123,30,3.5,0.45,CLIP-D,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd15_fp4_seed123_s30_g3.5_str0.45.png,fake,0.7311918139457703,0.06220555305480957
sd15_fp4_s30_g3.5_str0.45,00000,sd15,fp4,123,30,3.5,0.45,R50_TF,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd15_fp4_seed123_s30_g3.5_str0.45.png,fake,0.5697,0.181
sd15_fp4_s30_g3.5_str0.45,00000,sd15,fp4,123,30,3.5,0.45,NPR,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd15_fp4_seed123_s30_g3.5_str0.45.png,real,0.0754670649766922,0.08826780319213867
sd15_fp16_s30_g6.5_str0.3,00001,sd15,fp16,124,30,6.5,0.3,CLIP-D,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd15_fp16_seed124_s30_g6.5_str0.3.png,fake,0.9421806335449219,0.06158638000488281
sd15_fp16_s30_g6.5_str0.3,00001,sd15,fp16,124,30,6.5,0.3,R50_TF,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd15_fp16_seed124_s30_g6.5_str0.3.png,real,0.3706,0.172
sd15_fp16_s30_g6.5_str0.3,00001,sd15,fp16,124,30,6.5,0.3,NPR,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd15_fp16_seed124_s30_g6.5_str0.3.png,fake,0.9886820316314697,0.09458279609680176
sd35_fp8_s40_g5.0_str0.45,00000,sd35,fp8,123,40,5.0,0.45,CLIP-D,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd35_fp8_seed123_s40_g5.0_str0.45.png,fake,0.5286394357681274,0.06183791160583496
sd35_fp8_s40_g5.0_str0.45,00000,sd35,fp8,123,40,5.0,0.45,R50_TF,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd35_fp8_seed123_s40_g5.0_str0.45.png,real,0.4254,0.173
sd35_fp8_s40_g5.0_str0.45,00000,sd35,fp8,123,40,5.0,0.45,NPR,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd35_fp8_seed123_s40_g5.0_str0.45.png,real,2.44988355773898e-14,0.09223365783691406
sd15_fp4_s30_g5.0_str0.6,00001,sd15,fp4,124,30,5.0,0.6,CLIP-D,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd15_fp4_seed124_s30_g5.0_str0.6.png,fake,0.9816916584968567,0.06288337707519531
sd15_fp4_s30_g5.0_str0.6,00001,sd15,fp4,124,30,5.0,0.6,R50_TF,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd15_fp4_seed124_s30_g5.0_str0.6.png,real,0.3441,0.176
sd15_fp4_s30_g5.0_str0.6,00001,sd15,fp4,124,30,5.0,0.6,NPR,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd15_fp4_seed124_s30_g5.0_str0.6.png,fake,0.8999525308609009,0.09597277641296387
sd3_fp4_s50_g6.5_str0.6,00001,sd3,fp4,124,50,6.5,0.6,CLIP-D,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd3_fp4_seed124_s50_g6.5_str0.6.png,fake,0.9872790575027466,0.061368465423583984
sd3_fp4_s50_g6.5_str0.6,00001,sd3,fp4,124,50,6.5,0.6,R50_TF,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd3_fp4_seed124_s50_g6.5_str0.6.png,real,0.4005,0.168
sd3_fp4_s50_g6.5_str0.6,00001,sd3,fp4,124,50,6.5,0.6,NPR,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd3_fp4_seed124_s50_g6.5_str0.6.png,real,7.504491077270359e-05,0.09078240394592285
sd3_fp4_s40_g6.5_str0.45,00001,sd3,fp4,124,40,6.5,0.45,CLIP-D,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd3_fp4_seed124_s40_g6.5_str0.45.png,fake,0.9604604840278625,0.06162118911743164
sd3_fp4_s40_g6.5_str0.45,00001,sd3,fp4,124,40,6.5,0.45,R50_TF,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd3_fp4_seed124_s40_g6.5_str0.45.png,real,0.3971,0.181
sd3_fp4_s40_g6.5_str0.45,00001,sd3,fp4,124,40,6.5,0.45,NPR,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd3_fp4_seed124_s40_g6.5_str0.45.png,fake,0.846756100654602,0.09467196464538574
sd35_fp4_s40_g5.0_str0.3,00000,sd35,fp4,123,40,5.0,0.3,CLIP-D,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd35_fp4_seed123_s40_g5.0_str0.3.png,fake,0.8748600482940674,0.06118512153625488
sd35_fp4_s40_g5.0_str0.3,00000,sd35,fp4,123,40,5.0,0.3,R50_TF,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd35_fp4_seed123_s40_g5.0_str0.3.png,real,0.4248,0.169
sd35_fp4_s40_g5.0_str0.3,00000,sd35,fp4,123,40,5.0,0.3,NPR,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd35_fp4_seed123_s40_g5.0_str0.3.png,real,1.1105315299064143e-16,0.09045529365539551
sd3_fp4_s50_g3.5_str0.3,00000,sd3,fp4,123,50,3.5,0.3,CLIP-D,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd3_fp4_seed123_s50_g3.5_str0.3.png,fake,0.9765931367874146,0.06090378761291504
sd3_fp4_s50_g3.5_str0.3,00000,sd3,fp4,123,50,3.5,0.3,R50_TF,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd3_fp4_seed123_s50_g3.5_str0.3.png,real,0.4428,0.178
sd3_fp4_s50_g3.5_str0.3,00000,sd3,fp4,123,50,3.5,0.3,NPR,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd3_fp4_seed123_s50_g3.5_str0.3.png,real,2.2945055279605456e-14,0.09429121017456055
sd35_fp8_s50_g5.0_str0.45,00000,sd35,fp8,123,50,5.0,0.45,CLIP-D,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd35_fp8_seed123_s50_g5.0_str0.45.png,fake,0.8366537690162659,0.06176948547363281
sd35_fp8_s50_g5.0_str0.45,00000,sd35,fp8,123,50,5.0,0.45,R50_TF,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd35_fp8_seed123_s50_g5.0_str0.45.png,real,0.4285,0.176
sd35_fp8_s50_g5.0_str0.45,00000,sd35,fp8,123,50,5.0,0.45,NPR,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd35_fp8_seed123_s50_g5.0_str0.45.png,real,9.088490729317403e-14,0.09462261199951172
sd3_fp4_s30_g3.5_str0.45,00000,sd3,fp4,123,30,3.5,0.45,CLIP-D,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd3_fp4_seed123_s30_g3.5_str0.45.png,fake,0.962259829044342,0.06314897537231445
sd3_fp4_s30_g3.5_str0.45,00000,sd3,fp4,123,30,3.5,0.45,R50_TF,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd3_fp4_seed123_s30_g3.5_str0.45.png,real,0.4482,0.182
sd3_fp4_s30_g3.5_str0.45,00000,sd3,fp4,123,30,3.5,0.45,NPR,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd3_fp4_seed123_s30_g3.5_str0.45.png,real,7.349082314109332e-15,0.0955657958984375
sd3_fp8_s30_g3.5_str0.3,00000,sd3,fp8,123,30,3.5,0.3,CLIP-D,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd3_fp8_seed123_s30_g3.5_str0.3.png,fake,0.9143385291099548,0.061272382736206055
sd3_fp8_s30_g3.5_str0.3,00000,sd3,fp8,123,30,3.5,0.3,R50_TF,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd3_fp8_seed123_s30_g3.5_str0.3.png,real,0.4364,0.175
sd3_fp8_s30_g3.5_str0.3,00000,sd3,fp8,123,30,3.5,0.3,NPR,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd3_fp8_seed123_s30_g3.5_str0.3.png,real,2.92566000544803e-16,0.08860969543457031
sd15_fp8_s40_g3.5_str0.45,00001,sd15,fp8,124,40,3.5,0.45,CLIP-D,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd15_fp8_seed124_s40_g3.5_str0.45.png,fake,0.9535130262374878,0.06232428550720215
sd15_fp8_s40_g3.5_str0.45,00001,sd15,fp8,124,40,3.5,0.45,R50_TF,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd15_fp8_seed124_s40_g3.5_str0.45.png,real,0.3781,0.163
sd15_fp8_s40_g3.5_str0.45,00001,sd15,fp8,124,40,3.5,0.45,NPR,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd15_fp8_seed124_s40_g3.5_str0.45.png,fake,0.998676598072052,0.09018278121948242
sd35_fp4_s30_g6.5_str0.6,00000,sd35,fp4,123,30,6.5,0.6,CLIP-D,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd35_fp4_seed123_s30_g6.5_str0.6.png,fake,0.858789324760437,0.0609128475189209
sd35_fp4_s30_g6.5_str0.6,00000,sd35,fp4,123,30,6.5,0.6,R50_TF,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd35_fp4_seed123_s30_g6.5_str0.6.png,real,0.4356,0.171
sd35_fp4_s30_g6.5_str0.6,00000,sd35,fp4,123,30,6.5,0.6,NPR,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd35_fp4_seed123_s30_g6.5_str0.6.png,real,1.7800375702505672e-13,0.09842634201049805
sd15_fp4_s40_g5.0_str0.45,00001,sd15,fp4,124,40,5.0,0.45,CLIP-D,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd15_fp4_seed124_s40_g5.0_str0.45.png,fake,0.961132287979126,0.06279301643371582
sd15_fp4_s40_g5.0_str0.45,00001,sd15,fp4,124,40,5.0,0.45,R50_TF,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd15_fp4_seed124_s40_g5.0_str0.45.png,real,0.3702,0.17
sd15_fp4_s40_g5.0_str0.45,00001,sd15,fp4,124,40,5.0,0.45,NPR,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd15_fp4_seed124_s40_g5.0_str0.45.png,fake,0.997017502784729,0.0984046459197998
sd3_fp8_s50_g3.5_str0.6,00000,sd3,fp8,123,50,3.5,0.6,CLIP-D,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd3_fp8_seed123_s50_g3.5_str0.6.png,fake,0.9541378021240234,0.06124401092529297
sd3_fp8_s50_g3.5_str0.6,00000,sd3,fp8,123,50,3.5,0.6,R50_TF,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd3_fp8_seed123_s50_g3.5_str0.6.png,real,0.4174,0.171
sd3_fp8_s50_g3.5_str0.6,00000,sd3,fp8,123,50,3.5,0.6,NPR,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd3_fp8_seed123_s50_g3.5_str0.6.png,real,4.8126655438629484e-11,0.0909273624420166
sd35_fp8_s50_g3.5_str0.6,00000,sd35,fp8,123,50,3.5,0.6,CLIP-D,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd35_fp8_seed123_s50_g3.5_str0.6.png,fake,0.9623563289642334,0.062090158462524414
sd35_fp8_s50_g3.5_str0.6,00000,sd35,fp8,123,50,3.5,0.6,R50_TF,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd35_fp8_seed123_s50_g3.5_str0.6.png,real,0.441,0.175
sd35_fp8_s50_g3.5_str0.6,00000,sd35,fp8,123,50,3.5,0.6,NPR,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd35_fp8_seed123_s50_g3.5_str0.6.png,real,3.225748912427662e-08,0.09047555923461914
sd35_fp8_s40_g6.5_str0.45,00000,sd35,fp8,123,40,6.5,0.45,CLIP-D,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd35_fp8_seed123_s40_g6.5_str0.45.png,fake,0.7879630923271179,0.06289792060852051
sd35_fp8_s40_g6.5_str0.45,00000,sd35,fp8,123,40,6.5,0.45,R50_TF,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd35_fp8_seed123_s40_g6.5_str0.45.png,real,0.432,0.177
sd35_fp8_s40_g6.5_str0.45,00000,sd35,fp8,123,40,6.5,0.45,NPR,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd35_fp8_seed123_s40_g6.5_str0.45.png,real,3.193538166659966e-14,0.08975505828857422
sd3_fp8_s50_g6.5_str0.45,00000,sd3,fp8,123,50,6.5,0.45,CLIP-D,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd3_fp8_seed123_s50_g6.5_str0.45.png,fake,0.6993920803070068,0.06139397621154785
sd3_fp8_s50_g6.5_str0.45,00000,sd3,fp8,123,50,6.5,0.45,R50_TF,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd3_fp8_seed123_s50_g6.5_str0.45.png,real,0.4258,0.17
sd3_fp8_s50_g6.5_str0.45,00000,sd3,fp8,123,50,6.5,0.45,NPR,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd3_fp8_seed123_s50_g6.5_str0.45.png,real,3.1200241771677656e-14,0.08640241622924805
sd35_fp4_s30_g6.5_str0.45,00001,sd35,fp4,124,30,6.5,0.45,CLIP-D,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd35_fp4_seed124_s30_g6.5_str0.45.png,real,0.24382548034191132,0.06154036521911621
sd35_fp4_s30_g6.5_str0.45,00001,sd35,fp4,124,30,6.5,0.45,R50_TF,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd35_fp4_seed124_s30_g6.5_str0.45.png,real,0.3813,0.169
sd35_fp4_s30_g6.5_str0.45,00001,sd35,fp4,124,30,6.5,0.45,NPR,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd35_fp4_seed124_s30_g6.5_str0.45.png,fake,0.8261814117431641,0.09120464324951172
sd3_fp4_s30_g5.0_str0.45,00000,sd3,fp4,123,30,5.0,0.45,CLIP-D,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd3_fp4_seed123_s30_g5.0_str0.45.png,fake,0.9563188552856445,0.06108236312866211
